Date,ABEV3.SA,BBAS3.SA,BBDC4.SA,BRL=X,ELET3.SA,EQTL3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,LREN3.SA,MGLU3.SA,PETR4.SA,RENT3.SA,SUZB3.SA,VALE3.SA,WEGE3.SA,^BVSP
2018-09-25 03:00:00+00:00,15.573700904846191,22.83123016357422,14.085883140563965,,12.111970901489258,10.653057098388672,6.700038909912109,24.487751007080078,7.5662994384765625,25.52521514892578,3.7229418754577637,8.888275146484375,20.27281379699707,44.12733840942383,45.11188507080078,9.227060317993164,78630.0
2018-09-25 23:00:00+00:00,,,,4.073599815368652,,,,,,,,,,,,,
2018-09-26 03:00:00+00:00,15.82762336730957,22.753963470458984,14.120487213134766,,12.048351287841797,10.550921440124512,6.7623982429504395,24.7563419342041,7.720548629760742,25.333982467651367,3.6930103302001953,8.936964988708496,20.40808868408203,44.09056091308594,43.523536682128906,9.307456970214844,78656.0
2018-09-26 23:00:00+00:00,,,,4.030799865722656,,,,,,,,,,,,,
2018-09-27 03:00:00+00:00,15.641414642333984,23.402969360351562,14.441740989685059,,12.533466339111328,10.651232719421387,6.963329792022705,25.4364013671875,7.761141300201416,26.065649032592773,3.7540817260742188,9.49912166595459,20.795866012573242,43.57574462890625,43.13914108276367,9.4114990234375,80000.0
2018-09-27 23:00:00+00:00,,,,4.01200008392334,,,,,,,,,,,,,
2018-09-28 03:00:00+00:00,15.522917747497559,22.753963470458984,14.169916152954102,,12.334649085998535,10.479790687561035,6.99797248840332,25.2192440032959,7.615009307861328,25.77465057373047,3.703289747238159,9.335344314575195,20.576339721679688,44.20088577270508,43.38573455810547,9.34056282043457,79342.0
2018-09-30 23:00:00+00:00,,,,4.052700042724609,,,,,,,,,,,,,
2018-10-01 03:00:00+00:00,15.59909439086914,21.795900344848633,14.01175308227539,,11.809769630432129,10.394070625305176,6.921756744384766,24.93626594543457,7.541945457458496,25.807910919189453,3.707521915435791,9.295507431030273,19.77137565612793,44.12733840942383,43.806392669677734,9.217598915100098,78624.0
2018-10-01 23:00:00+00:00,,,,4.01639986038208,,,,,,,,,,,,,
2018-10-02 03:00:00+00:00,15.446743965148926,24.283775329589844,14.837182998657227,,13.161728858947754,10.815378189086914,7.205831527709961,25.896669387817383,7.5581817626953125,27.47910499572754,3.942436695098877,10.101117134094238,20.712007522583008,42.472557067871094,44.38661575317383,9.335832595825195,81612.0
2018-10-02 23:00:00+00:00,,,,3.939500093460083,,,,,,,,,,,,,
2018-10-03 03:00:00+00:00,15.345175743103027,26.485763549804688,15.48012638092041,,14.020621299743652,10.784372329711914,7.441407203674316,27.06859588623047,7.5338263511657715,28.352113723754883,4.2127227783203125,10.530481338500977,22.204360961914062,40.578765869140625,43.48002243041992,9.189221382141113,83273.0
2018-10-03 23:00:00+00:00,,,,3.900399923324585,,,,,,,,,,,,,
2018-10-04 03:00:00+00:00,15.12511157989502,27.13477325439453,15.554316520690918,,14.712505340576172,10.760663032531738,7.385979175567627,27.09717559814453,7.176619052886963,28.46851921081543,4.217560768127441,10.632287979125977,21.661684036254883,38.34481430053711,42.64595413208008,9.037881851196289,82953.0
2018-10-04 23:00:00+00:00,,,,3.8738999366760254,,,,,,,,,,,,,
2018-10-05 03:00:00+00:00,14.938904762268066,27.61380958557129,15.321857452392578,,14.911323547363281,10.731481552124023,7.295908451080322,27.00571632385254,7.0223708152771,28.18582534790039,4.2931437492370605,10.605730056762695,21.842578887939453,38.501102447509766,41.695858001708984,9.033154487609863,82322.0
2018-10-07 23:00:00+00:00,,,,3.8357999324798584,,,,,,,,,,,,,
2018-10-08 03:00:00+00:00,15.235143661499023,30.287111282348633,16.36046028137207,,17.495954513549805,10.972227096557617,7.739343166351318,28.612098693847656,7.209092140197754,29.931846618652344,4.490870475769043,11.774310111999512,22.900787353515625,38.33562088012695,41.376731872558594,9.009504318237305,86084.0
2018-10-08 23:00:00+00:00,,,,3.7771999835968018,,,,,,,,,,,,,
2018-10-09 03:00:00+00:00,14.79501724243164,30.132579803466797,16.419809341430664,,18.14012336730957,11.07436466217041,7.6769843101501465,28.46347999572754,7.2253289222717285,29.790504455566406,4.541057586669922,11.871688842773438,22.394290924072266,37.69209289550781,41.84816360473633,8.654801368713379,86088.0
2018-10-09 23:00:00+00:00,,,,3.7147998809814453,,,,,,,,,,,,,
2018-10-10 03:00:00+00:00,14.558025360107422,28.857736587524414,15.885673522949219,,16.470056533813477,10.828145027160645,7.4899091720581055,27.480194091796875,7.241566181182861,29.100412368774414,4.343028545379639,11.530852317810059,21.851619720458984,38.52867889404297,40.53541946411133,8.702093124389648,83679.0
2018-10-10 23:00:00+00:00,,,,3.7548000812530518,,,,,,,,,,,,,
2018-10-11 03:00:00+00:00,14.380282402038574,28.741844177246094,15.791708946228027,,15.68273639678955,10.726009368896484,7.448338031768799,27.154340744018555,7.420168876647949,28.64312171936035,4.556174278259277,11.194445610046387,21.79734992980957,38.18853759765625,40.96332931518555,8.71628475189209,82921.0
2018-10-11 23:00:00+00:00,,,,3.7815001010894775,,,,,,,,,,,,,
2018-10-14 23:00:00+00:00,,,,3.781599998474121,,,,,,,,,,,,,
2018-10-15 03:00:00+00:00,14.329500198364258,29.14360809326172,15.875778198242188,,16.660919189453125,10.705947875976562,7.496840000152588,27.468765258789062,7.485116481781006,28.64312171936035,4.535010814666748,11.406914710998535,21.7069091796875,37.69209289550781,41.82640075683594,8.654801368713379,83360.0
2018-10-15 23:00:00+00:00,,,,3.7339000701904297,,,,,,,,,,,,,
2018-10-16 03:00:00+00:00,14.735767364501953,30.418455123901367,16.632478713989258,,17.511859893798828,10.970404624938965,7.808627128601074,28.566368103027344,7.598773002624512,29.599271774291992,4.8131585121154785,11.831852912902832,22.846521377563477,37.46227264404297,41.84816360473633,8.867623329162598,85718.0
2018-10-16 23:00:00+00:00,,,,3.723599910736084,,,,,,,,,,,,,
2018-10-17 03:00:00+00:00,14.43106746673584,30.681148529052734,16.652259826660156,,16.859739303588867,11.389887809753418,7.739343166351318,28.26911163330078,7.631245136260986,29.26669692993164,4.890253067016602,11.707911491394043,23.10881233215332,36.96583938598633,42.64595413208008,8.820329666137695,85764.0
2018-10-17 23:00:00+00:00,,,,3.686199903488159,,,,,,,,,,,,,
2018-10-18 03:00:00+00:00,14.092507362365723,30.325742721557617,16.192310333251953,,16.422338485717773,11.305992126464844,7.503766059875488,27.428743362426758,7.761141300201416,29.008949279785156,4.863950729370117,11.37592887878418,22.57518196105957,37.08535385131836,40.97783660888672,8.70682430267334,83847.0
2018-10-18 23:00:00+00:00,,,,3.7202999591827393,,,,,,,,,,,,,
2018-10-19 03:00:00+00:00,14.270251274108887,30.580707550048828,16.24671173095703,,17.32099723815918,11.453722953796387,7.4899091720581055,27.400163650512695,7.8423237800598145,28.734575271606445,5.109445571899414,11.473309516906738,23.081684112548828,37.03938293457031,40.999595642089844,8.796683311462402,84220.0
2018-10-21 23:00:00+00:00,,,,3.710900068283081,,,,,,,,,,,,,
2018-10-22 03:00:00+00:00,14.236395835876465,30.789316177368164,16.44454574584961,,18.076501846313477,11.526676177978516,7.607697486877441,27.800338745117188,8.012808799743652,29.21681022644043,5.052002906799316,11.74332332611084,23.561037063598633,37.42549514770508,42.33409118652344,8.820329666137695,85597.0
2018-10-22 23:00:00+00:00,,,,3.682300090789795,,,,,,,,,,,,,
2018-10-23 03:00:00+00:00,14.075579643249512,30.89748764038086,16.503896713256836,,17.670913696289062,11.787485122680664,7.593838691711426,27.897512435913086,8.272595405578613,29.474559783935547,5.111260414123535,11.597249984741211,23.380146026611328,37.68290710449219,41.159156799316406,9.080446243286133,85300.0
2018-10-23 23:00:00+00:00,,,,3.6923999786376953,,,,,,,,,,,,,
2018-10-24 03:00:00+00:00,13.44924545288086,30.2098388671875,16.10823631286621,,16.875642776489258,11.696293830871582,7.413693428039551,27.17148780822754,8.037163734436035,29.100412368774414,5.079212188720703,11.36707592010498,22.837474822998047,38.611419677734375,39.47652053833008,9.151387214660645,83064.0
2018-10-24 23:00:00+00:00,,,,3.731100082397461,,,,,,,,,,,,,
2018-10-25 03:00:00+00:00,12.695952415466309,30.982471466064453,16.57312774658203,,17.527767181396484,11.751008987426758,7.496840000152588,27.485912322998047,8.126466751098633,30.05657386779785,5.0858635902404785,11.650370597839355,23.51581382751465,38.82286071777344,39.60707092285156,8.990586280822754,84084.0
2018-10-25 23:00:00+00:00,,,,3.704900026321411,,,,,,,,,,,,,
